,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
12186,59.0,Current employee,Travel_Rarely,1089.0,Sales,1,2.0,Life Sciences,135628,2.0,Male,66.0,3.0,3.0,Research Director,3.0,Married,15787.0,21624.0,2.0,Yes,14.0,3.0,2.0,0.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,Indeed
12187,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Medical,135629,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12188,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Marketing,135630,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,4.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12189,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Life Sciences,135631,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12190,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Other,135632,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12191,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Medical,135633,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12192,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Other,135634,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12193,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Marketing,135635,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12194,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Life Sciences,135636,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12195,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Medical,135637,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12196,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Marketing,135638,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,4.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12197,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Life Sciences,135639,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12198,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Other,135640,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12199,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Medical,135641,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12200,45.0,Current employee,Travel_Rarely,788.0,Human Resources,24,4.0,Other,135642,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12201,47.0,Current employee,Non-Travel,543.0,Sales,2,4.0,Life Sciences,135643,3.0,Male,71.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,0.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,Company Website
12202,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Marketing,135644,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,4.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12203,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Marketing,135645,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,4.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12205,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Medical,135647,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,7.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12206,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Marketing,135648,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12207,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Medical,135649,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,7.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12208,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Marketing,135650,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12209,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Life Sciences,135651,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,4.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12210,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Marketing,135652,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,4.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12211,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Marketing,135653,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,4.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12212,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Life Sciences,135654,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,4.0,No,12.0,4.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12213,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Medical,135655,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,7.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12214,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Marketing,135656,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12215,36.0,Voluntary Resignation,Travel_Rarely,1456.0,Sales,13,5.0,Medical,135657,3.0,Female,71.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,7.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12216,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Marketing,135658,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,2.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12217,53.0,Current employee,Travel_Frequently,124.0,Sales,2,3.0,Life Sciences,135659,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,23537.0,4.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,Company Website
12218,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Other,135660,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12219,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Marketing,135661,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12220,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Medical,135662,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,4.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12221,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Medical,135663,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12222,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Marketing,135664,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12223,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Medical,135665,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12224,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Other,135666,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12225,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Medical,135667,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12226,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Other,135668,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12227,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Marketing,135669,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12228,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Medical,135670,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,4.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12229,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Medical,135671,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12230,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Marketing,135672,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12231,29.0,Voluntary Resignation,Travel_Rarely,428.0,Sales,9,3.0,Medical,135673,3.0,Male,71.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12232,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Other,135674,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12233,36.0,Voluntary Resignation,Travel_Rarely,660.0,Research & Development,15,3.0,Medical,135675,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,7858.0,1.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,Company Website
12234,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135676,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12235,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Marketing,135677,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12236,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135678,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,2.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12237,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Medical,135679,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,3.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12238,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135680,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,22534.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12239,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135681,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,26820.0,2.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12240,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Marketing,135682,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12241,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Medical,135683,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,3.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Seek
12242,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135684,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12243,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Marketing,135685,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12244,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135686,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,2.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12245,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Medical,135687,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,3.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12246,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135688,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,22534.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12247,26.0,Voluntary Resignation,Travel_Frequently,342.0,Research & Development,2,3.0,Life Sciences,135689,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,26820.0,2.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12248,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Marketing,135690,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Company Website
12249,30.0,Current employee,Travel_Rarely,979.0,Sales,15,2.0,Medical,135691,3.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,3.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Seek
12250,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Life Sciences,135692,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12251,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Marketing,135693,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12252,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Life Sciences,135694,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,8.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12253,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Medical,135695,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,9.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12254,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Marketing,135696,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12255,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Life Sciences,135697,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,8.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12256,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Life Sciences,135698,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12257,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Medical,135699,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,9.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12258,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Life Sciences,135700,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12259,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Marketing,135701,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12260,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Life Sciences,135702,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,8.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12261,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Medical,135703,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,9.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12262,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Marketing,135704,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12263,33.0,Current employee,Non-Travel,1283.0,Sales,2,3.0,Life Sciences,135705,3.0,Female,71.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,8.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12264,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Life Sciences,135706,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12265,34.0,Current employee,Travel_Rarely,1333.0,Sales,10,4.0,Medical,135707,3.0,Female,87.0,3.0,1.0,Sales Representative,3.0,Married,2220.0,18410.0,9.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,Adzuna
12266,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135708,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12267,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Marketing,135709,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12268,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135710,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12269,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Medical,135711,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12270,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135712,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,Jora
12271,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135713,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12272,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Marketing,135714,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12273,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Medical,135715,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12274,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135716,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12275,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Marketing,135717,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12276,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135718,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12277,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Medical,135719,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12278,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135720,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,Jora
12279,28.0,Current employee,Travel_Rarely,1144.0,Sales,10,1.0,Medical,135721,4.0,Male,74.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,9.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
12280,49.0,Current employee,Travel_Rarely,1313.0,Sales,11,4.0,Marketing,135722,3.0,Male,71.0,3.0,1.0,Sales Representative,2.0,Married,1052.0,23384.0,1.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,GlassDoor
